time,ax,ay,az,gx,gy,gz,mx,my,mz
1734660168.7991312,-175.10986,459.0454,1098.2056,-31.24237,150.41351,-27.98462,-277.79706,-195.35405,15.550309
1734660168.8050628,-132.56836,420.6543,1081.604,-43.47992,148.85712,-29.785156,-277.79706,-195.35405,15.550309
1734660168.807524,-105.34668,393.18848,1062.1948,-55.923462,146.91162,-29.182434,-277.79706,-195.35405,15.550309
1734660168.8155527,-101.5625,393.0664,1050.1099,-67.28363,144.57703,-27.442932,-277.79706,-195.35405,15.550309
1734660168.822529,-107.177734,370.17822,1016.1133,-79.0863,141.30402,-25.596619,-277.79706,-195.35405,15.550309
1734660168.8238654,-149.78027,378.60107,986.57227,-90.08026,137.42065,-23.345947,-277.79706,-195.35405,15.550309
1734660168.8278935,-196.3501,392.82227,972.16797,-100.58594,132.2403,-21.263123,-277.79706,-195.35405,15.550309
1734660168.8320146,-208.12988,386.35254,988.28125,-110.29053,126.197815,-20.126343,-277.79706,-195.35405,15.550309
1734660168.8401017,-229.98047,374.51172,971.5576,-119.17114,120.010376,-19.706726,-277.79706,-195.35405,15.550309
1734660168.844258,-219.66553,364.44092,926.9409,-125.61035,113.39569,-20.149231,-277.79706,-195.35405,15.550309
1734660168.8485353,-233.52051,357.42188,904.60205,-130.18799,107.57446,-20.904541,-277.79706,-195.35405,15.550309
1734660168.8527124,-203.3081,336.05957,883.3618,-132.79724,100.01373,-21.865845,-277.79706,-195.35405,15.550309
1734660168.8607137,-205.62744,319.76318,914.1846,-134.75037,93.26935,-22.67456,-277.79706,-195.35405,15.550309
1734660168.8647916,-228.45459,288.94043,859.8633,-136.65009,85.27374,-22.476196,-277.79706,-195.35405,15.550309
1734660168.8717313,-237.854,289.00146,910.2783,-136.0321,77.39258,-22.239685,-277.79706,-195.35405,15.550309
1734660168.8732026,-269.40918,260.86426,949.03564,-137.83264,70.129395,-21.125793,-277.79706,-195.35405,15.550309
1734660168.8771539,-279.8462,236.20605,888.0005,-139.32037,63.39264,-19.92035,-277.79706,-195.35405,15.550309
1734660168.8887067,-282.95898,238.22021,910.33936,-138.14545,57.022095,-19.134521,-277.79706,-195.35405,15.550309
1734660168.889293,-299.07227,195.1294,861.084,-137.98523,50.582886,-18.478394,-277.79706,-195.35405,15.550309
1734660168.893368,-275.81787,172.30225,875.24414,-135.59723,43.59436,-17.791748,-344.1099,-250.91347,-17.278122
1734660168.8975692,-258.1787,144.83643,880.6763,-133.35419,36.66687,-16.288757,-344.1099,-250.91347,-17.278122
1734660168.9062188,-244.68994,118.4082,872.68066,-131.62994,29.785156,-14.251709,-344.1099,-250.91347,-17.278122
1734660168.909741,-230.59082,98.81592,855.83496,-129.61578,22.651672,-11.566162,-344.1099,-250.91347,-17.278122
1734660168.9139159,-238.76953,62.438965,797.4243,-127.29645,16.296387,-8.544922,-344.1099,-250.91347,-17.278122
1734660168.9179337,-242.3706,38.269043,747.31445,-122.413635,9.101868,-5.66864,-344.1099,-250.91347,-17.278122
1734660168.923117,-248.59619,10.009766,741.8823,-115.486145,1.8539429,-3.227234,-344.1099,-250.91347,-17.278122
1734660168.9302046,-263.91602,-14.465332,736.9995,-108.09326,-4.3563843,-1.8615723,-344.1099,-250.91347,-17.278122
1734660168.9343185,-251.58691,-28.015137,703.3081,-99.990845,-10.681152,-1.2435913,-344.1099,-250.91347,-17.278122
1734660168.9387822,-230.34668,-43.70117,668.33496,-90.797424,-16.494751,-0.60272217,-344.1099,-250.91347,-17.278122
1734660168.942575,-210.08301,-50.90332,684.14307,-80.574036,-21.995544,1.0528564,-344.1099,-250.91347,-17.278122
1734660168.95082,-211.60889,-38.024902,714.29443,-71.624756,-26.443481,3.7460327,-344.1099,-250.91347,-17.278122
1734660168.9571638,-217.22412,-24.047852,726.6846,-64.42261,-30.090332,6.4697266,-344.1099,-250.91347,-17.278122
1734660168.9590893,-230.77393,-13.244629,746.7041,-58.128357,-32.951355,8.529663,-344.1099,-250.91347,-17.278122
1734660168.9630368,-248.04688,-14.221191,772.8882,-52.124023,-34.751892,10.101318,-344.1099,-250.91347,-17.278122
1734660168.9671917,-263.06152,-18.371582,804.1992,-45.837402,-35.095215,11.383057,-344.1099,-250.91347,-17.278122
1734660168.9753244,-280.27344,-15.258789,830.32227,-39.871216,-34.66797,12.069702,-344.1099,-250.91347,-17.278122
1734660168.979396,-286.1328,-5.126953,858.76465,-34.988403,-34.317017,12.1536255,-344.1099,-250.91347,-17.278122
1734660168.9835038,-283.26416,1.8310547,878.35693,-31.173706,-33.996582,11.901855,-344.1099,-250.91347,-17.278122
1734660168.9892108,-285.0952,3.7231445,895.01953,-27.793884,-33.40912,11.8637085,-344.1099,-250.91347,-17.278122
1734660168.9957628,-283.93555,0.7324219,904.541,-24.597168,-32.920837,11.825562,-344.1099,-250.91347,-17.278122
1734660168.999859,-284.1797,-2.8076172,920.22705,-21.30127,-33.27942,11.901855,-344.1099,-250.91347,-17.278122
1734660169.0054157,-290.58838,-1.4648438,928.03955,-18.081665,-34.851074,12.023926,-344.1099,-250.91347,-17.278122
1734660169.0082269,-284.48486,-3.7231445,918.45703,-15.106201,-38.44452,12.046814,-344.1099,-250.91347,-17.278122
1734660169.016262,-266.90674,-5.9814453,908.56934,-12.229919,-44.265747,12.145996,-344.1099,-250.91347,-17.278122
1734660169.0212598,-247.31445,-7.2631836,904.3579,-9.483337,-51.849365,12.687683,-338.7332,-295.71945,-19.005934
1734660169.0245197,-241.51611,2.380371,898.9258,-6.9503784,-60.36377,14.053345,-338.7332,-295.71945,-19.005934
1734660169.0285869,-243.71338,21.911621,904.48,-5.2337646,-69.26727,15.2282715,-338.7332,-295.71945,-19.005934
1734660169.0366714,-248.47412,18.371582,915.7715,-4.8065186,-78.46832,16.426086,-338.7332,-295.71945,-19.005934
1734660169.0408561,-243.65234,26.611328,927.2461,-4.1656494,-93.10913,18.455505,-338.7332,-295.71945,-19.005934
1734660169.045,-225.58594,25.512695,932.92236,-2.6931763,-96.27533,18.77594,-338.7332,-295.71945,-19.005934
1734660169.0531597,-202.51465,8.666992,934.021,0.6790161,-95.077515,19.203186,-338.7332,-295.71945,-19.005934
1734660169.0572057,-189.7583,-18.737793,932.73926,6.729126,-89.55383,20.393372,-338.7332,-295.71945,-19.005934
1734660169.0613284,-184.2041,-39.001465,937.1338,15.312195,-80.6427,22.125244,-338.7332,-295.71945,-19.005934
1734660169.0656633,-182.18994,-43.884277,965.88135,25.169373,-69.81659,23.32306,-338.7332,-295.71945,-19.005934
1734660169.0736835,-174.86572,-44.677734,989.3799,33.920288,-58.82263,23.460388,-338.7332,-295.71945,-19.005934
1734660169.0777209,-157.40967,-46.936035,999.93896,40.779114,-47.958374,22.621155,-338.7332,-295.71945,-19.005934
1734660169.082897,-146.72852,-24.230957,1009.27734,45.60852,-37.54425,20.78247,-338.7332,-295.71945,-19.005934
1734660169.0862048,-141.47949,-7.019043,1023.8037,47.1344,-28.923035,18.226624,-338.7332,-295.71945,-19.005934
1734660169.0900857,-136.90186,13.549805,1027.0386,45.75348,-22.018433,15.739441,-338.7332,-295.71945,-19.005934
1734660169.0982559,-131.65283,21.057129,1020.5078,42.633057,-16.921997,13.832092,-338.7332,-295.71945,-19.005934
1734660169.1023004,-134.33838,22.338867,1000.9155,39.146423,-13.031006,12.527466,-338.7332,-295.71945,-19.005934
1734660169.1064076,-138.3667,29.174805,986.87744,35.91919,-10.040283,12.016296,-338.7332,-295.71945,-19.005934
1734660169.1106253,-146.11816,34.851074,986.4502,33.27179,-7.789612,12.031555,-338.7332,-295.71945,-19.005934
1734660169.1190472,-151.36719,37.475586,996.09375,30.830383,-6.3552856,12.290955,-338.7332,-295.71945,-19.005934
1734660169.1228235,-161.6211,47.11914,1010.5591,28.10669,-5.7296753,12.763977,-338.7332,-295.71945,-19.005934
1734660169.1270807,-173.33984,57.495117,1014.0991,24.482727,-6.340027,12.969971,-338.7332,-295.71945,-19.005934
1734660169.1312041,-163.51318,71.22803,1009.46045,19.52362,-8.033752,12.924194,-338.7332,-295.71945,-19.005934
1734660169.139442,-149.84131,77.75879,1005.49316,13.755798,-10.475159,12.924194,-338.7332,-295.71945,-19.005934
1734660169.1433215,-145.26367,74.95117,1001.83105,8.636475,-12.863159,13.214111,-322.60303,-301.09616,10.366873
1734660169.1475554,-143.98193,77.02637,1005.188,4.9819946,-14.846802,13.679504,-322.60303,-301.09616,10.366873
1734660169.1564286,-147.33887,66.40625,1021.1792,2.456665,-16.029358,14.221191,-322.60303,-301.09616,10.366873
1734660169.159656,-159.729,58.71582,1023.8037,0.9689331,-16.189575,15.052795,-322.60303,-301.09616,10.366873
1734660169.1636968,-170.04395,55.664063,1018.9209,0.25177002,-15.4800415,15.571594,-322.60303,-301.09616,10.366873
1734660169.1678045,-170.59326,52.4292,1008.05664,-0.51116943,-14.3966675,15.426636,-322.60303,-301.09616,10.366873
1734660169.1730456,-164.0625,53.100586,993.042,-1.1520386,-12.481689,14.717102,-322.60303,-301.09616,10.366873
1734660169.1761608,-161.07178,52.06299,983.4595,-1.4572144,-9.635925,13.885498,-322.60303,-301.09616,10.366873
1734660169.184178,-167.29736,49.01123,987.24365,-1.6708374,-6.3323975,12.916565,-322.60303,-301.09616,10.366873
1734660169.1883683,-168.82324,50.231934,991.5161,-1.8463135,-3.0822754,11.665344,-322.60303,-301.09616,10.366873
1734660169.1923628,-169.49463,51.51367,1005.0659,-2.4795532,-0.2746582,10.360718,-322.60303,-301.09616,10.366873
1734660169.196548,-159.24072,51.14746,1003.54004,-3.5324097,2.4108887,9.025574,-322.60303,-301.09616,10.366873
1734660169.2051516,-158.02002,49.865723,1003.05176,-4.5547485,4.9057007,7.7667236,-322.60303,-301.09616,10.366873
1734660169.208933,-156.73828,49.743652,989.3799,-5.470276,6.92749,6.729126,-322.60303,-301.09616,10.366873
1734660169.2131572,-153.93066,46.691895,981.9336,-5.9814453,8.491516,5.973816,-322.60303,-301.09616,10.366873
1734660169.2171497,-151.48926,49.194336,973.14453,-6.0424805,9.384155,5.66864,-322.60303,-301.09616,10.366873
1734660169.2225108,-153.1372,53.649902,972.9004,-5.9890747,9.6206665,5.6533813,-322.60303,-301.09616,10.366873
1734660169.2291653,-151.85547,43.273926,971.5576,-5.6152344,8.995056,5.897522,-322.60303,-301.09616,10.366873
1734660169.233298,-154.05273,34.240723,967.8345,-4.9057007,7.7438354,6.515503,-322.60303,-301.09616,10.366873
1734660169.2393415,-154.41895,25.390625,955.81055,-3.7460327,6.05011,7.4768066,-322.60303,-301.09616,10.366873
1734660169.2417138,-154.72412,13.366699,956.2378,-1.8310547,4.3182373,8.384705,-322.60303,-301.09616,10.366873
1734660169.2497199,-155.82275,8.117676,956.17676,0.9765625,2.6397705,9.353638,-322.60303,-301.09616,10.366873
1734660169.2538028,-160.03418,7.3242188,956.35986,3.8909912,0.89263916,10.116577,-322.60303,-301.09616,10.366873
1734660169.2579925,-156.0669,13.183594,954.40674,6.3323975,-1.335144,10.704041,-322.60303,-301.09616,10.366873
1734660169.26201,-150.26855,24.475098,955.5664,7.8964233,-3.7460327,11.291504,-315.43405,-283.17377,-3.4556243
1734660169.2661676,-148.74268,30.212402,958.0078,8.834839,-5.9661865,11.779785,-315.43405,-283.17377,-3.4556243
1734660169.2743998,-149.96338,32.104492,951.5381,9.063721,-7.7209473,12.237549,-315.43405,-283.17377,-3.4556243
1734660169.2784898,-152.58789,32.89795,958.1909,8.888245,-9.292603,12.573242,-315.43405,-283.17377,-3.4556243
1734660169.2825842,-148.55957,28.808594,960.083,8.560181,-10.253906,12.733459,-315.43405,-283.17377,-3.4556243
1734660169.2891364,-139.95361,18.676758,963.3789,8.468628,-10.322571,13.076782,-315.43405,-283.17377,-3.4556243
1734660169.2947252,-140.8081,14.465332,970.58105,9.010315,-9.689331,13.48114,-315.43405,-283.17377,-3.4556243
1734660169.2989414,-152.09961,10.925293,973.3887,10.299683,-8.590698,13.778687,-315.43405,-283.17377,-3.4556243
1734660169.3048995,-158.3252,9.82666,969.7876,12.062073,-6.965637,13.954163,-315.43405,-283.17377,-3.4556243
1734660169.3071606,-161.56006,17.700195,983.8257,13.923645,-5.0354004,13.931274,-315.43405,-283.17377,-3.4556243
1734660169.3111973,-159.5459,30.700684,1001.09863,15.213013,-3.189087,13.748169,-315.43405,-283.17377,-3.4556243
1734660169.321457,-157.53174,34.973145,1016.23535,15.457153,-1.7929077,13.626099,-315.43405,-283.17377,-3.4556243
1734660169.3235521,-152.40479,32.043457,1021.78955,14.99176,-0.869751,13.656616,-315.43405,-283.17377,-3.4556243
1734660169.3275251,-149.41406,35.7666,1013.5498,14.3966675,-0.5340576,13.656616,-315.43405,-283.17377,-3.4556243
1734660169.3316982,-142.15088,43.823242,1005.8594,13.305664,-0.74768066,13.694763,-315.43405,-283.17377,-3.4556243
1734660169.340415,-138.42773,49.316406,1005.61523,11.749268,-1.411438,13.702393,-315.43405,-283.17377,-3.4556243
1734660169.3440657,-135.80322,51.940918,1005.98145,9.902954,-2.4032593,13.938904,-315.43405,-283.17377,-3.4556243
1734660169.3480787,-134.15527,54.138184,1015.5029,7.827759,-3.9672852,14.328003,-315.43405,-283.17377,-3.4556243
1734660169.3523152,-136.84082,61.950684,1032.3486,5.340576,-6.2332153,14.945984,-315.43405,-283.17377,-3.4556243
1734660169.3562722,-133.42285,67.50488,1037.2925,2.0370483,-9.277344,15.853882,-315.43405,-283.17377,-3.4556243
1734660169.3645139,-135.43701,68.237305,1036.2549,-1.6174316,-12.794495,17.074585,-315.43405,-283.17377,-3.4556243
1734660169.3721673,-137.63428,70.86182,1026.6113,-5.065918,-16.38794,18.4021,-315.43405,-283.17377,-3.4556243
1734660169.372649,-156.37207,62.5,1029.2969,-8.049011,-19.15741,19.584656,-315.43405,-283.17377,-3.4556243
1734660169.3768456,-169.86084,55.725098,1033.3252,-9.925842,-21.018982,20.263672,-315.43405,-283.17377,-3.4556243
1734660169.3857715,-163.94043,51.14746,1023.4375,-11.5737915,-22.338867,20.324707,-315.43405,-283.17377,-3.4556243
1734660169.3890555,-159.97314,49.49951,1014.0991,-13.305664,-23.109436,20.019531,-302.8884,-302.8884,12.094685
1734660169.3934507,-164.73389,46.813965,1008.728,-15.144348,-23.147583,19.66095,-302.8884,-302.8884,12.094685
1734660169.3986924,-167.3584,42.23633,993.28613,-16.914368,-22.506714,19.012451,-302.8884,-302.8884,12.094685
1734660169.406141,-166.87012,32.165527,975.3418,-18.081665,-20.835876,17.745972,-302.8884,-302.8884,12.094685
1734660169.4098625,-160.52246,22.705078,965.9424,-18.005371,-17.982483,16.159058,-302.8884,-302.8884,12.094685
1734660169.4136488,-154.35791,11.84082,954.1626,-17.295837,-14.251709,14.3585205,-302.8884,-302.8884,12.094685
1734660169.4178176,-144.40918,11.230469,948.9746,-15.99884,-10.1623535,12.435913,-302.8884,-302.8884,12.094685
1734660169.4258065,-134.82666,13.183594,957.8247,-14.564514,-6.2026978,10.665894,-302.8884,-302.8884,12.094685
1734660169.4300349,-129.88281,16.418457,960.7544,-13.290405,-2.5787354,9.239197,-302.8884,-302.8884,12.094685
1734660169.4340186,-124.63379,19.53125,960.2051,-12.535095,0.32806396,8.079529,-302.8884,-302.8884,12.094685
1734660169.4382508,-120.97168,26.123047,961.36475,-12.084961,2.1896362,7.5302124,-302.8884,-302.8884,12.094685
1734660169.442253,-119.506836,28.869629,959.83887,-11.741638,3.250122,7.4920654,-302.8884,-302.8884,12.094685
1734660169.4557173,-114.68506,30.334473,957.3364,-11.230469,3.540039,7.759094,-302.8884,-302.8884,12.094685
1734660169.4561203,-114.37988,24.963379,955.0171,-10.734558,3.2424927,8.422852,-302.8884,-302.8884,12.094685
1734660169.458739,-105.34668,19.53125,949.646,-10.284424,2.6245117,9.437561,-302.8884,-302.8884,12.094685
1734660169.46279,-105.34668,10.070801,944.397,-9.628296,1.8310547,10.566711,-302.8884,-302.8884,12.094685
1734660169.4732912,-113.708496,3.1738281,940.00244,-8.377075,0.9613037,11.795044,-302.8884,-302.8884,12.094685
1734660169.475034,-120.42236,-0.4272461,932.37305,-6.8359375,-0.23651123,12.6953125,-302.8884,-302.8884,12.094685
1734660169.4802153,-120.05615,-2.5634766,932.55615,-4.966736,-1.2130737,13.343811,-302.8884,-302.8884,12.094685
1734660169.4833136,-119.140625,-6.8359375,933.10547,-3.1280518,-1.8157959,13.710022,-302.8884,-302.8884,12.094685
1734660169.4901707,-121.64307,-9.460449,936.70654,-1.1672974,-2.0217896,13.870239,-302.8884,-302.8884,12.094685
1734660169.4954457,-124.63379,-5.79834,940.1245,1.0986328,-2.243042,14.038086,-302.8884,-302.8884,12.094685
1734660169.4995723,-126.64795,2.1972656,947.50977,2.9144287,-2.7236938,14.282227,-302.8884,-302.8884,12.094685
1734660169.5038054,-129.39453,4.9438477,954.6509,4.2800903,-3.2577515,14.595032,-302.8884,-302.8884,12.094685
1734660169.507828,-131.89697,10.864258,961.9751,5.5007935,-3.4255981,14.793396,-302.8884,-302.8884,12.094685
1734660169.5159714,-140.19775,16.113281,973.7549,6.3323975,-3.578186,14.823914,-306.47287,-288.55048,5.1834364
1734660169.5200906,-142.08984,15.808105,983.09326,6.752014,-3.4866333,14.6484375,-306.47287,-288.55048,5.1834364
1734660169.524145,-143.9209,16.235352,990.2344,6.965637,-2.937317,14.549255,-306.47287,-288.55048,5.1834364
1734660169.5282464,-141.8457,17.333984,995.3613,7.1640015,-2.067566,14.320374,-306.47287,-288.55048,5.1834364
1734660169.5323815,-137.69531,23.498535,999.6338,7.293701,-1.1520386,14.144897,-306.47287,-288.55048,5.1834364
1734660169.5404878,-133.97217,27.22168,1006.71387,7.1258545,-0.48065186,14.007568,-306.47287,-288.55048,5.1834364
1734660169.5446258,-133.23975,29.23584,1009.9487,6.5078735,-0.20599365,13.85498,-306.47287,-288.55048,5.1834364
1734660169.5487556,-128.96729,28.076172,1010.9253,5.54657,-0.35858154,13.847351,-306.47287,-288.55048,5.1834364
1734660169.5529072,-130.61523,27.404785,1010.437,4.348755,-0.8773804,13.763428,-306.47287,-288.55048,5.1834364
1734660169.5569348,-130.7373,25.146484,1006.4697,3.2196045,-1.6555786,13.557434,-306.47287,-288.55048,5.1834364
1734660169.5650818,-136.04736,23.620605,998.0469,2.6245117,-2.319336,13.313293,-306.47287,-288.55048,5.1834364
1734660169.5691836,-140.38086,21.240234,990.8447,2.39563,-2.9144287,12.901306,-306.47287,-288.55048,5.1834364
1734660169.5732698,-143.24951,20.690918,989.31885,2.532959,-3.4179688,12.512207,-306.47287,-288.55048,5.1834364
1734660169.5774274,-141.29639,22.399902,985.2905,2.8762817,-3.9291382,12.130737,-306.47287,-288.55048,5.1834364
1734660169.5855346,-134.33838,23.55957,985.2295,2.8686523,-4.219055,11.642456,-306.47287,-288.55048,5.1834364
1734660169.5896535,-130.18799,22.888184,983.3374,2.6474,-4.3258667,10.96344,-306.47287,-288.55048,5.1834364
1734660169.593771,-124.694824,25.756836,979.91943,2.5634766,-4.386902,10.375977,-306.47287,-288.55048,5.1834364
1734660169.5979555,-120.05615,25.634766,972.9004,2.6245117,-4.547119,9.780884,-306.47287,-288.55048,5.1834364
1734660169.6019695,-122.07031,20.690918,967.5293,2.8076172,-4.798889,9.376526,-306.47287,-288.55048,5.1834364
1734660169.6101048,-121.398926,18.554688,960.7544,3.1738281,-5.3253174,8.956909,-306.47287,-288.55048,5.1834364
1734660169.6142378,-114.68506,17.51709,958.0078,3.540039,-6.1416626,8.270264,-306.47287,-288.55048,5.1834364
1734660169.6183512,-112.48779,21.728516,955.5664,3.8528442,-7.080078,7.499695,-306.47287,-288.55048,5.1834364
1734660169.6225479,-113.098145,26.672363,955.44434,3.753662,-8.338928,6.5994263,-306.47287,-288.55048,5.1834364
1734660169.630705,-117.91992,38.085938,961.4868,3.1814575,-10.169983,5.973816,-306.47287,-288.55048,5.1834364
1734660169.6346762,-119.018555,48.40088,962.5244,1.8310547,-12.710571,5.2719116,-306.47287,-288.55048,5.1834364
1734660169.6388168,-117.79785,36.071777,964.5386,0.32806396,-15.274048,4.425049,-304.68063,-290.34274,13.822497
1734660169.6429353,-120.36133,20.874023,976.2573,-0.038146973,-17.219543,3.3721924,-304.68063,-290.34274,13.822497
1734660169.6511183,-120.84961,12.451172,974.3042,0.45013428,-19.03534,2.1820068,-304.68063,-290.34274,13.822497
1734660169.6552377,-124.38965,11.779785,958.1909,1.4419556,-20.851135,0.541687,-304.68063,-290.34274,13.822497
1734660169.6592724,-132.75146,24.291992,946.5332,2.6626587,-22.155762,-1.5182495,-304.68063,-290.34274,13.822497
1734660169.6635108,-137.02393,31.555176,948.2422,3.7155151,-23.017883,-3.8070679,-304.68063,-290.34274,13.822497
1734660169.6715508,-148.98682,41.44287,955.2612,4.2495728,-23.704529,-6.248474,-304.68063,-290.34274,13.822497
1734660169.6756544,-139.70947,56.09131,953.2471,4.295349,-24.620056,-9.185791,-304.68063,-290.34274,13.822497
1734660169.679806,-119.99512,65.12451,951.355,3.6239624,-25.58899,-12.641907,-304.68063,-290.34274,13.822497
1734660169.683972,-103.45459,59.265137,940.0635,2.609253,-26.069641,-16.12854,-304.68063,-290.34274,13.822497
1734660169.688008,-94.23828,55.358887,936.7676,2.1972656,-25.871277,-19.218445,-304.68063,-290.34274,13.822497
1734660169.6962085,-107.23877,37.902832,945.73975,2.571106,-25.146484,-21.903992,-304.68063,-290.34274,13.822497
1734660169.70027,-126.34277,15.50293,959.96094,3.4713745,-24.269104,-24.284363,-304.68063,-290.34274,13.822497
1734660169.7043464,-159.30176,-4.9438477,962.2803,4.310608,-23.42987,-25.993347,-304.68063,-290.34274,13.822497
1734660169.708523,-169.67773,-11.108398,975.1587,6.362915,-22.605896,-27.420044,-304.68063,-290.34274,13.822497
1734660169.7168026,-164.67285,-19.836426,992.98096,9.895325,-21.095276,-28.900146,-304.68063,-290.34274,13.822497
1734660169.7208436,-161.9873,-13.122559,1019.71436,15.007019,-18.836975,-30.967712,-304.68063,-290.34274,13.822497
1734660169.7250333,-165.46631,-7.507324,1028.5645,19.561768,-16.998291,-33.75244,-304.68063,-290.34274,13.822497
1734660169.7289612,-183.95996,0.6713867,1036.499,23.139954,-15.87677,-37.67395,-304.68063,-290.34274,13.822497
1734660169.733089,-183.77686,16.052246,1031.189,25.016785,-15.892029,-42.549133,-304.68063,-290.34274,13.822497
1734660169.7413638,-167.5415,44.006348,1017.63916,25.283813,-16.845703,-47.90497,-304.68063,-290.34274,13.822497
1734660169.7454593,-139.70947,67.13867,1004.8828,24.44458,-17.822266,-52.80304,-304.68063,-290.34274,13.822497
1734660169.7494752,-116.33301,80.62744,989.9292,23.361206,-18.058777,-56.47278,-304.68063,-290.34274,13.822497
1734660169.7536085,-107.543945,81.726074,983.3374,22.209167,-17.944336,-59.08966,-304.68063,-290.34274,13.822497
1734660169.761717,-92.10205,83.31299,970.8862,21.461487,-17.585754,-61.11145,-304.68063,-290.34274,13.822497
1734660169.7659163,-70.129395,88.68408,958.8013,21.29364,-16.654968,-62.64496,-284.966,-313.6418,8.639061
1734660169.770063,-61.340332,87.21924,959.0454,21.911621,-15.24353,-63.682556,-284.966,-313.6418,8.639061
1734660169.77409,-46.63086,86.364746,954.7119,22.842407,-13.504028,-64.60571,-284.966,-313.6418,8.639061
1734660169.7781758,-37.841797,76.35498,948.85254,23.880005,-11.528015,-65.10162,-284.966,-313.6418,8.639061
1734660169.7874913,-44.37256,63.293457,948.9746,24.69635,-9.3307495,-65.10925,-284.966,-313.6418,8.639061
1734660169.7904058,-48.950195,56.274414,961.9751,25.497437,-6.980896,-65.467834,-284.966,-313.6418,8.639061
1734660169.7944596,-39.978027,44.189453,959.1675,25.32196,-5.2719116,-65.99426,-284.966,-313.6418,8.639061
1734660169.7986996,-45.715332,35.827637,940.91797,25.527954,-3.2043457,-66.848755,-284.966,-313.6418,8.639061
1734660169.8068383,-51.940918,32.89795,915.4663,27.08435,-0.33569336,-67.726135,-284.966,-313.6418,8.639061
1734660169.8108728,-71.5332,13.305664,960.5713,29.518127,2.456665,-68.489075,-284.966,-313.6418,8.639061
1734660169.8149168,-110.71777,-1.8920898,944.0918,30.632019,4.0359497,-69.4046,-284.966,-313.6418,8.639061
1734660169.8218615,-136.1084,9.58252,955.8716,32.50122,5.4397583,-71.11359,-284.966,-313.6418,8.639061
1734660169.8232985,-145.01953,30.151367,922.97363,35.057068,7.759094,-72.94464,-284.966,-313.6418,8.639061
1734660169.8313804,-155.2124,77.51465,922.6074,40.08484,11.749268,-73.638916,-284.966,-313.6418,8.639061
1734660169.8354263,-159.85107,123.65723,969.2383,44.37256,14.930725,-72.82257,-284.966,-313.6418,8.639061
1734660169.8395724,-158.14209,148.80371,952.88086,45.921326,16.403198,-71.23566,-284.966,-313.6418,8.639061
1734660169.843695,-149.41406,167.66357,989.563,47.203064,16.838074,-69.3512,-284.966,-313.6418,8.639061
1734660169.8570561,-136.41357,161.49902,1004.5166,46.188354,15.50293,-67.863464,-284.966,-313.6418,8.639061
1734660169.8572927,-96.43555,151.48926,1027.6489,43.540955,13.565063,-66.81824,-284.966,-313.6418,8.639061
1734660169.859986,-48.095703,134.94873,1045.105,39.1922,10.574341,-65.89508,-284.966,-313.6418,8.639061
1734660169.86406,6.0424805,104.12598,1072.4487,32.76825,6.904602,-65.48309,-284.966,-313.6418,8.639061
1734660169.8682249,26.672363,56.518555,1058.6548,25.283813,3.6239624,-65.52887,-284.966,-313.6418,8.639061
1734660169.8763368,10.375977,13.916016,1073.1201,19.805908,1.7700195,-66.54358,-284.966,-313.6418,8.639061
1734660169.8804824,-6.225586,4.760742,1085.9375,14.862061,-0.2593994,-68.54248,-284.966,-313.6418,8.639061
1734660169.8846867,-1.0375977,-2.8076172,1030.4565,10.177612,-2.3345947,-71.06781,-284.966,-313.6418,8.639061
1734660169.8888793,-14.831543,-1.2817383,996.64307,8.644104,-2.5634766,-72.94464,-267.0436,-338.7332,8.639061
1734660169.896855,-54.44336,22.644043,977.7832,8.331299,-1.8005371,-74.157715,-267.0436,-338.7332,8.639061
1734660169.900921,-89.538574,70.495605,966.8579,7.7056885,-1.6937256,-75.39368,-267.0436,-338.7332,8.639061
1734660169.9055326,-118.16406,123.9624,944.9463,6.538391,-2.3269653,-76.10321,-267.0436,-338.7332,8.639061
1734660169.9097486,-126.46484,161.01074,934.26514,5.9509277,-3.189087,-75.2182,-267.0436,-338.7332,8.639061
1734660169.9172974,-133.66699,172.54639,937.8662,5.7678223,-4.3563843,-72.41058,-267.0436,-338.7332,8.639061
1734660169.9239666,-134.21631,136.41357,955.13916,5.5770874,-8.4991455,-64.1098,-267.0436,-338.7332,8.639061
1734660169.9255672,-123.59619,103.271484,944.33594,5.874634,-10.734558,-60.47058,-267.0436,-338.7332,8.639061
1734660169.933727,-99.487305,62.5,944.33594,6.7749023,-12.428284,-57.96051,-267.0436,-338.7332,8.639061
1734660169.9387658,-67.19971,31.37207,933.8379,8.132935,-13.008118,-56.007385,-267.0436,-338.7332,8.639061
1734660169.9418838,-42.663574,16.113281,932.37305,10.360718,-12.634277,-54.031372,-267.0436,-338.7332,8.639061
1734660169.946067,-37.109375,6.225586,940.0635,12.9852295,-11.787415,-51.956177,-267.0436,-338.7332,8.639061
1734660169.9556677,-38.146973,9.58252,941.3452,15.7547,-11.260986,-49.995422,-267.0436,-338.7332,8.639061
1734660169.9583929,-35.217285,20.141602,946.8384,18.371582,-10.749817,-47.958374,-267.0436,-338.7332,8.639061
1734660169.9623573,-41.381836,40.222168,952.5757,20.637512,-10.475159,-45.555115,-267.0436,-338.7332,8.639061
1734660169.966563,-53.222656,57.800293,968.50586,22.644043,-10.543823,-42.60254,-267.0436,-338.7332,8.639061
